"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://x.com/SamPancher/status/1803539246818725953","https://twitter.com/SamPancher/status/1803539246818725953","1803539246818725953","Lula: “Se dizia: ‘Não, o remédio está caro 
por causa da corrupção da Petrobras’, ‘a gasolina está cara por causa da corrupção da Petrobras’, ‘a saúde não funciona por causa da corrupção da Petrobras”","24","36","201","2","Wed Jun 19 21:23:59 +0000 2024","6","false","true"
"https://x.com/HarleyArlequin1/status/1803538146648268855","https://twitter.com/HarleyArlequin1/status/1803538146648268855","1803538146648268855","VTNC,  VAG@BUNDO!!! A PETROBRAS FOI SAQUEADA PELA CORJA PETISTA!!","1","3","39","0","Wed Jun 19 21:19:36 +0000 2024","1","false","true"
"https://x.com/CarlosPortoRJ/status/1803537650428862701","https://twitter.com/CarlosPortoRJ/status/1803537650428862701","1803537650428862701","E o Rio, foi o estado que mais sofreu com o desmonte da Petrobras. O Rio, sobrevive da indústria do Oil&amp;Gas","0","0","0","0","Wed Jun 19 21:17:38 +0000 2024","0","false","true"
"https://x.com/raquellandim/status/1803537329971208371","https://twitter.com/raquellandim/status/1803537329971208371","1803537329971208371","Lula tenta reescrever a história durante a posse da nova presidente da Petrobras","176","271","1663","18","Wed Jun 19 21:16:22 +0000 2024","21","false","true"
"https://x.com/viccommie/status/1803536231940100514","https://twitter.com/viccommie/status/1803536231940100514","1803536231940100514","Defendo a Petrobras com minha vida graças a deus","2","0","41","0","Wed Jun 19 21:12:00 +0000 2024","1","false","true"
"https://x.com/TerraGaia/status/1803536201254838383","https://twitter.com/TerraGaia/status/1803536201254838383","1803536201254838383","Diversidade, equidade... #ASG #ESG #Petrobras #liderançacorporativa #diversidade #equidade","0","0","1","0","Wed Jun 19 21:11:53 +0000 2024","0","false","true"
"https://x.com/ocartesiano/status/1803534632132153364","https://twitter.com/ocartesiano/status/1803534632132153364","1803534632132153364","comprar o CDS de 5anos Petrobras e vender o CDS de Brasil é o hedge mais barato para onde podemos ir.... vc paga 20bps ao ano. O diferencial de outras estatais vs sobrerano vai de 80bps (colombia) a 500 bps (mexico). Em 2016 esse diferencial (petro x brasil) chegou a 800 bps.","0","1","0","0","Wed Jun 19 21:05:39 +0000 2024","0","false","true"
"https://x.com/Leonir23272821/status/1803534567283757231","https://twitter.com/Leonir23272821/status/1803534567283757231","1803534567283757231","Lula Quebrou  os correios, estão quebrando a Petrobrás novamente agora querem quebrar o Banco Central.","0","0","1","0","Wed Jun 19 21:05:23 +0000 2024","0","false","true"
"https://x.com/helinhosantosca/status/1803534241168498782","https://twitter.com/helinhosantosca/status/1803534241168498782","1803534241168498782","É isso aí Presidente Lula!
A Petrobrás é do Brasil!
A Petrobrás é nossa!
Boraaaaaaaaaaaaaaaaaaa.","1","0","0","0","Wed Jun 19 21:04:05 +0000 2024","0","false","true"
"https://x.com/aguedescartoon/status/1803533520024768951","https://twitter.com/aguedescartoon/status/1803533520024768951","1803533520024768951","A Petrobrás tem que seguir sendo 100% brasileira pra poder continuar sendo devidamente saqueada","30","27","487","0","Wed Jun 19 21:01:13 +0000 2024","1","false","true"
